BUYER_STATE,BUYER_COUNTY,YEAR,QUANTITY,DOSAGE_UNIT
VA,KING WILLIAM,2006,19.0,3500.0
VA,KING WILLIAM,2007,30.0,7000.0
VA,KING WILLIAM,2008,27.0,7100.0
VA,KING WILLIAM,2009,33.0,4100.0
VA,KING WILLIAM,2010,41.0,5300.0
VA,KING WILLIAM,2011,40.0,7600.0
VA,KING WILLIAM,2012,49.0,6500.0
VA,LANCASTER,2006,14.0,2200.0
VA,LANCASTER,2007,26.0,4200.0
VA,LANCASTER,2008,32.0,7200.0
VA,LANCASTER,2009,31.0,4700.0
VA,LANCASTER,2010,30.0,6600.0
VA,LANCASTER,2011,53.0,10900.0
VA,LANCASTER,2012,38.0,9000.0
VA,LEE,2006,26.0,7800.0
VA,LEE,2007,25.0,6100.0
VA,LEE,2008,64.0,16400.0
VA,LEE,2009,75.0,14700.0
VA,LEE,2010,62.0,15800.0
VA,LEE,2011,120.0,36400.0
VA,LEE,2012,67.0,11500.0
VA,LEXINGTON CITY,2006,20.0,2800.0
VA,LEXINGTON CITY,2007,23.0,3500.0
VA,LEXINGTON CITY,2008,43.0,8300.0
VA,LEXINGTON CITY,2009,58.0,10200.0
VA,LEXINGTON CITY,2010,62.0,11000.0
VA,LEXINGTON CITY,2011,25.0,4500.0
VA,LEXINGTON CITY,2012,36.0,7200.0
VA,LOUDOUN,2006,56.0,12000.0
VA,LOUDOUN,2007,147.0,20300.0
VA,LOUDOUN,2008,120.0,21200.0
VA,LOUDOUN,2009,122.0,17800.0
VA,LOUDOUN,2010,108.0,22000.0
VA,LOUDOUN,2011,242.0,32200.0
VA,LOUDOUN,2012,153.0,16100.0
VA,LOUISA,2006,22.0,2600.0
VA,LOUISA,2007,49.0,6500.0
VA,LOUISA,2008,23.0,3100.0
VA,LOUISA,2009,29.0,6100.0
VA,LOUISA,2010,14.0,2200.0
VA,LOUISA,2011,67.0,13900.0
VA,LOUISA,2012,49.0,7700.0
VA,LUNENBURG,2006,12.0,3700.0
VA,LUNENBURG,2007,8.0,2000.0
VA,LUNENBURG,2008,11.0,1100.0
VA,LUNENBURG,2009,22.0,3000.0
VA,LUNENBURG,2010,26.0,3000.0
VA,LUNENBURG,2011,33.0,4500.0
VA,LUNENBURG,2012,35.0,5100.0
VA,LYNCHBURG CITY,2006,60.0,15600.0
VA,LYNCHBURG CITY,2007,70.0,19800.0
VA,LYNCHBURG CITY,2008,117.0,22500.0
VA,LYNCHBURG CITY,2009,81.0,18500.0
VA,LYNCHBURG CITY,2010,120.0,29200.0
VA,LYNCHBURG CITY,2011,98.0,22600.0
VA,LYNCHBURG CITY,2012,105.0,22900.0
VA,MADISON,2006,18.0,3000.0
VA,MADISON,2007,11.0,2700.0
VA,MADISON,2008,10.0,2200.0
VA,MADISON,2009,9.0,1700.0
VA,MADISON,2010,18.0,3000.0
VA,MADISON,2011,25.0,4100.0
VA,MADISON,2012,18.0,4200.0
VA,MANASSAS CITY,2006,89.0,18900.0
VA,MANASSAS CITY,2007,46.0,10600.0
VA,MANASSAS CITY,2008,70.0,13800.0
VA,MANASSAS CITY,2009,58.0,11400.0
VA,MANASSAS CITY,2010,82.0,14600.0
VA,MANASSAS CITY,2011,49.0,8100.0
VA,MANASSAS CITY,2012,22.0,5000.0
VA,MARTINSVILLE CITY,2006,125.0,19700.0
VA,MARTINSVILLE CITY,2007,69.0,12500.0
VA,MARTINSVILLE CITY,2008,136.0,27600.0
VA,MARTINSVILLE CITY,2009,58.0,14200.0
VA,MARTINSVILLE CITY,2010,104.0,13600.0
VA,MARTINSVILLE CITY,2011,93.0,13300.0
VA,MARTINSVILLE CITY,2012,144.0,30400.0
VA,MATHEWS,2007,5.0,500.0
VA,MATHEWS,2008,1.0,100.0
VA,MATHEWS,2009,3.0,300.0
VA,MATHEWS,2010,5.0,500.0
VA,MATHEWS,2011,3.0,1100.0
VA,MATHEWS,2012,6.0,1000.0
VA,MECKLENBURG,2006,42.0,7400.0
VA,MECKLENBURG,2007,37.0,5300.0
VA,MECKLENBURG,2008,74.0,12200.0
VA,MECKLENBURG,2009,48.0,11600.0
VA,MECKLENBURG,2010,91.0,17900.0
VA,MECKLENBURG,2011,65.0,11700.0
VA,MECKLENBURG,2012,90.0,15400.0
VA,MIDDLESEX,2006,10.0,1800.0
VA,MIDDLESEX,2007,6.0,1400.0
VA,MIDDLESEX,2008,2.0,600.0
VA,MIDDLESEX,2009,6.0,1800.0
VA,MIDDLESEX,2010,10.0,1800.0
VA,MIDDLESEX,2011,18.0,2600.0
VA,MIDDLESEX,2012,8.0,1200.0
VA,MONTGOMERY,2006,90.0,16200.0
VA,MONTGOMERY,2007,75.0,15100.0
VA,MONTGOMERY,2008,64.0,12400.0
VA,MONTGOMERY,2009,42.0,5000.0
VA,MONTGOMERY,2010,51.0,11500.0
VA,MONTGOMERY,2011,97.0,15300.0
VA,MONTGOMERY,2012,67.0,12700.0
VA,NELSON,2006,20.0,2000.0
VA,NELSON,2007,31.0,4700.0
VA,NELSON,2008,26.0,4600.0
VA,NELSON,2009,23.0,3100.0
VA,NELSON,2010,39.0,6700.0
VA,NELSON,2011,45.0,6500.0
VA,NELSON,2012,59.0,8700.0
VA,NEW KENT,2011,2.0,200.0
VA,NEW KENT,2012,3.0,300.0
VA,NEWPORT NEWS CITY,2006,77.0,12900.0
VA,NEWPORT NEWS CITY,2007,103.0,19100.0
VA,NEWPORT NEWS CITY,2008,96.0,15200.0
VA,NEWPORT NEWS CITY,2009,69.0,10500.0
VA,NEWPORT NEWS CITY,2010,101.0,14900.0
VA,NEWPORT NEWS CITY,2011,103.0,20700.0
VA,NEWPORT NEWS CITY,2012,185.0,30100.0
VA,NORFOLK CITY,2006,86.0,17000.0
VA,NORFOLK CITY,2007,145.0,28100.0
VA,NORFOLK CITY,2008,124.0,21600.0
VA,NORFOLK CITY,2009,146.0,31000.0
VA,NORFOLK CITY,2010,143.0,19200.0
VA,NORFOLK CITY,2011,180.0,37600.0
VA,NORFOLK CITY,2012,146.0,27000.0
VA,NORTHAMPTON,2006,32.0,4800.0
VA,NORTHAMPTON,2007,27.0,3500.0
VA,NORTHAMPTON,2008,11.0,2300.0
VA,NORTHAMPTON,2009,7.0,1100.0
VA,NORTHAMPTON,2010,25.0,2500.0
VA,NORTHAMPTON,2011,12.0,1200.0
VA,NORTHAMPTON,2012,67.0,10300.0
VA,NORTHUMBERLAND,2006,18.0,3400.0
VA,NORTHUMBERLAND,2007,13.0,2100.0
VA,NORTHUMBERLAND,2008,9.0,1300.0
VA,NORTHUMBERLAND,2009,7.0,1900.0
VA,NORTHUMBERLAND,2010,15.0,1900.0
VA,NORTHUMBERLAND,2011,1.0,100.0
VA,NORTHUMBERLAND,2012,6.0,1800.0
VA,NORTON CITY,2006,3.0,1100.0
VA,NORTON CITY,2007,13.0,3700.0
VA,NORTON CITY,2008,88.0,11600.0
VA,NORTON CITY,2009,63.0,11500.0
VA,NORTON CITY,2010,91.0,14700.0
VA,NORTON CITY,2011,88.0,14000.0
VA,NORTON CITY,2012,84.0,10800.0
VA,NOTTOWAY,2006,18.0,3800.0
VA,NOTTOWAY,2007,15.0,4700.0
VA,NOTTOWAY,2008,26.0,5000.0
VA,NOTTOWAY,2009,26.0,3800.0
VA,NOTTOWAY,2010,21.0,3700.0
VA,NOTTOWAY,2011,22.0,4600.0
VA,NOTTOWAY,2012,11.0,1900.0
VA,ORANGE,2006,75.0,10700.0
VA,ORANGE,2007,71.0,9900.0
VA,ORANGE,2008,57.0,11700.0
VA,ORANGE,2009,67.0,18300.0
VA,ORANGE,2010,65.0,10500.0
VA,ORANGE,2011,47.0,9900.0
VA,ORANGE,2012,83.0,16700.0
VA,PAGE,2006,12.0,1600.0
VA,PAGE,2007,16.0,3200.0
VA,PAGE,2008,12.0,2000.0
VA,PAGE,2009,31.0,7100.0
VA,PAGE,2010,17.0,5700.0
VA,PAGE,2011,26.0,6200.0
VA,PAGE,2012,71.0,13100.0
VA,PATRICK,2006,12.0,4000.0
VA,PATRICK,2007,22.0,4200.0
VA,PATRICK,2008,31.0,7100.0
VA,PATRICK,2009,28.0,8400.0
VA,PATRICK,2010,18.0,4600.0
VA,PATRICK,2011,25.0,5700.0
VA,PATRICK,2012,15.0,3100.0
VA,PETERSBURG CITY,2006,44.0,10660.0
VA,PETERSBURG CITY,2007,42.0,11000.0
VA,PETERSBURG CITY,2008,11.0,1900.0
VA,PETERSBURG CITY,2009,19.0,5900.0
VA,PETERSBURG CITY,2010,52.0,11200.0
VA,PETERSBURG CITY,2011,67.0,9900.0
VA,PETERSBURG CITY,2012,30.0,6200.0
VA,PITTSYLVANIA,2006,14.0,1400.0
VA,PITTSYLVANIA,2007,18.0,1800.0
VA,PITTSYLVANIA,2008,34.0,6200.0
VA,PITTSYLVANIA,2009,15.0,1900.0
VA,PITTSYLVANIA,2010,7.0,1900.0
VA,PITTSYLVANIA,2011,9.0,3700.0
VA,PITTSYLVANIA,2012,25.0,6500.0
VA,POQUOSON CITY,2006,28.0,6000.0
VA,POQUOSON CITY,2007,26.0,4200.0
VA,POQUOSON CITY,2008,6.0,2200.0
VA,POQUOSON CITY,2009,19.0,3900.0
VA,POQUOSON CITY,2010,32.0,7200.0
VA,POQUOSON CITY,2011,37.0,11700.0
VA,POQUOSON CITY,2012,47.0,5900.0
VA,PORTSMOUTH CITY,2006,74.0,14600.0
VA,PORTSMOUTH CITY,2007,73.0,17300.0
VA,PORTSMOUTH CITY,2008,87.0,17900.0
VA,PORTSMOUTH CITY,2009,102.0,20200.0
VA,PORTSMOUTH CITY,2010,120.0,19200.0
VA,PORTSMOUTH CITY,2011,163.0,24700.0
VA,PORTSMOUTH CITY,2012,201.0,36900.0
VA,PRINCE EDWARD,2006,35.0,3900.0
VA,PRINCE EDWARD,2007,13.0,1300.0
VA,PRINCE EDWARD,2008,33.0,8100.0
VA,PRINCE EDWARD,2009,7.0,1500.0
VA,PRINCE EDWARD,2010,12.0,1200.0
VA,PRINCE EDWARD,2011,23.0,6300.0
VA,PRINCE EDWARD,2012,46.0,5800.0
VA,PRINCE GEORGE,2006,2.0,200.0
VA,PRINCE GEORGE,2007,13.0,1700.0
VA,PRINCE GEORGE,2008,17.0,3960.0
VA,PRINCE GEORGE,2009,3.0,1200.0
VA,PRINCE GEORGE,2010,10.0,1400.0
VA,PRINCE GEORGE,2011,9.0,2200.0
VA,PRINCE GEORGE,2012,16.0,4700.0
VA,PRINCE WILLIAM,2006,198.0,44200.0
VA,PRINCE WILLIAM,2007,129.0,22500.0
VA,PRINCE WILLIAM,2008,118.0,24600.0
VA,PRINCE WILLIAM,2009,208.0,44800.0
VA,PRINCE WILLIAM,2010,141.0,32100.0
VA,PRINCE WILLIAM,2011,197.0,34500.0
VA,PRINCE WILLIAM,2012,378.0,59000.0
VA,PULASKI,2006,52.0,16800.0
VA,PULASKI,2007,52.0,16400.0
VA,PULASKI,2008,48.0,10800.0
VA,PULASKI,2009,77.0,14100.0
VA,PULASKI,2010,56.0,11200.0
VA,PULASKI,2011,60.0,9600.0
VA,PULASKI,2012,75.0,19100.0
VA,RADFORD,2006,8.0,1600.0
VA,RADFORD,2007,23.0,2300.0
VA,RADFORD,2008,12.0,2800.0
VA,RADFORD,2009,24.0,3200.0
VA,RADFORD,2010,31.0,5100.0
VA,RADFORD,2011,19.0,4300.0
VA,RADFORD,2012,19.0,3100.0
VA,RICHMOND,2011,10.0,1000.0
VA,RICHMOND CITY,2006,60.0,14800.0
VA,RICHMOND CITY,2007,62.0,13000.0
VA,RICHMOND CITY,2008,50.0,14600.0
VA,RICHMOND CITY,2009,54.0,13000.0
VA,RICHMOND CITY,2010,77.0,20500.0
VA,RICHMOND CITY,2011,59.0,17500.0
VA,RICHMOND CITY,2012,106.0,21000.0
VA,ROANOKE,2006,83.0,16300.0
VA,ROANOKE,2007,81.0,23300.0
VA,ROANOKE,2008,129.0,22900.0
VA,ROANOKE,2009,73.0,14100.0
VA,ROANOKE,2010,124.0,29200.0
VA,ROANOKE,2011,145.0,25800.0
VA,ROANOKE,2012,135.0,31100.0
VA,ROANOKE CITY,2006,82.0,19400.0
VA,ROANOKE CITY,2007,145.0,26430.0
VA,ROANOKE CITY,2008,151.0,28400.0
VA,ROANOKE CITY,2009,119.0,27900.0
VA,ROANOKE CITY,2010,209.0,40100.0
VA,ROANOKE CITY,2011,157.0,37700.0
VA,ROANOKE CITY,2012,249.0,45730.0
VA,ROCKINGHAM,2006,22.0,4200.0
VA,ROCKINGHAM,2007,20.0,3250.0
VA,ROCKINGHAM,2008,9.0,1300.0
VA,ROCKINGHAM,2009,33.0,6100.0
VA,ROCKINGHAM,2010,42.0,5800.0
VA,ROCKINGHAM,2011,39.0,6300.0
VA,ROCKINGHAM,2012,25.0,4500.0
VA,RUSSELL,2006,60.0,20000.0
VA,RUSSELL,2007,94.0,24600.0
VA,RUSSELL,2008,87.0,25100.0
VA,RUSSELL,2009,125.0,21760.0
VA,RUSSELL,2010,141.0,25000.0
VA,RUSSELL,2011,90.0,16900.0
VA,RUSSELL,2012,73.0,14300.0
VA,SALEM,2006,28.0,7600.0
VA,SALEM,2007,35.0,5100.0
VA,SALEM,2008,77.0,14900.0
VA,SALEM,2009,107.0,14300.0
VA,SALEM,2010,79.0,13900.0
VA,SALEM,2011,71.0,14300.0
VA,SALEM,2012,76.0,18900.0
VA,SCOTT,2006,113.0,28620.0
VA,SCOTT,2007,115.0,27030.0
VA,SCOTT,2008,143.0,23030.0
VA,SCOTT,2009,194.0,41800.0
VA,SCOTT,2010,228.0,50400.0
VA,SCOTT,2011,186.0,31800.0
VA,SCOTT,2012,183.0,40400.0
VA,SHENANDOAH,2006,31.0,7900.0
VA,SHENANDOAH,2007,55.0,11100.0
VA,SHENANDOAH,2008,44.0,12800.0
VA,SHENANDOAH,2009,58.0,12600.0
VA,SHENANDOAH,2010,66.0,13400.0
VA,SHENANDOAH,2011,67.0,10700.0
VA,SHENANDOAH,2012,43.0,7900.0
VA,SMYTH,2006,46.0,12100.0
VA,SMYTH,2007,78.0,19600.0
VA,SMYTH,2008,75.0,12700.0
VA,SMYTH,2009,58.0,10600.0
VA,SMYTH,2010,64.0,11300.0
VA,SMYTH,2011,49.0,14500.0
VA,SMYTH,2012,89.0,12600.0
VA,SPOTSYLVANIA,2006,77.0,11700.0
VA,SPOTSYLVANIA,2007,118.0,18600.0
VA,SPOTSYLVANIA,2008,77.0,12100.0
VA,SPOTSYLVANIA,2009,87.0,22700.0
VA,SPOTSYLVANIA,2010,117.0,24500.0
VA,SPOTSYLVANIA,2011,132.0,26800.0
VA,SPOTSYLVANIA,2012,87.0,15500.0
VA,STAFFORD,2006,86.0,20200.0
VA,STAFFORD,2007,74.0,11800.0
VA,STAFFORD,2008,72.0,12800.0
VA,STAFFORD,2009,91.0,22300.0
VA,STAFFORD,2010,134.0,21800.0
VA,STAFFORD,2011,72.0,18800.0
VA,STAFFORD,2012,83.0,19100.0
VA,STAUNTON CITY,2006,23.0,5500.0
VA,STAUNTON CITY,2007,22.0,3400.0
VA,STAUNTON CITY,2008,38.0,6200.0
VA,STAUNTON CITY,2009,44.0,15600.0
VA,STAUNTON CITY,2010,33.0,6100.0
VA,STAUNTON CITY,2011,33.0,6500.0
VA,STAUNTON CITY,2012,63.0,9900.0
VA,SUFFOLK CITY,2006,36.0,8000.0
VA,SUFFOLK CITY,2007,44.0,9200.0
VA,SUFFOLK CITY,2008,33.0,6360.0
VA,SUFFOLK CITY,2009,21.0,4500.0
VA,SUFFOLK CITY,2010,70.0,13000.0
VA,SUFFOLK CITY,2011,68.0,11700.0
VA,SUFFOLK CITY,2012,66.0,12600.0
VA,SURRY,2007,8.0,800.0
VA,SURRY,2008,1.0,100.0
VA,SURRY,2009,6.0,1000.0
VA,SURRY,2010,4.0,400.0
VA,SURRY,2011,3.0,700.0
VA,SUSSEX,2006,10.0,1400.0
VA,SUSSEX,2007,9.0,1700.0
VA,SUSSEX,2008,8.0,1600.0
VA,SUSSEX,2009,8.0,2400.0
VA,SUSSEX,2010,9.0,1300.0
VA,SUSSEX,2011,18.0,2200.0
VA,SUSSEX,2012,6.0,600.0
VA,TAZEWELL,2006,248.0,64000.0
VA,TAZEWELL,2007,285.0,59300.0
VA,TAZEWELL,2008,250.0,56200.0
VA,TAZEWELL,2009,236.0,48330.0
VA,TAZEWELL,2010,294.0,75030.0
VA,TAZEWELL,2011,231.0,61700.0
VA,TAZEWELL,2012,248.0,60700.0
VA,VIRGINIA BEACH CITY,2006,140.0,18400.0
VA,VIRGINIA BEACH CITY,2007,107.0,15900.0
VA,VIRGINIA BEACH CITY,2008,111.0,13100.0
VA,VIRGINIA BEACH CITY,2009,126.0,18200.0
VA,VIRGINIA BEACH CITY,2010,216.0,35200.0
VA,VIRGINIA BEACH CITY,2011,217.0,32900.0
VA,VIRGINIA BEACH CITY,2012,231.0,40540.0
VA,WARREN,2006,10.0,1000.0
VA,WARREN,2007,6.0,1800.0
VA,WARREN,2008,21.0,2900.0
VA,WARREN,2009,16.0,3200.0
VA,WARREN,2010,9.0,1700.0
VA,WARREN,2011,12.0,2000.0
VA,WARREN,2012,20.0,3600.0
VA,WASHINGTON,2006,65.0,20600.0
VA,WASHINGTON,2007,120.0,34900.0
VA,WASHINGTON,2008,194.0,41400.0
VA,WASHINGTON,2009,194.0,38700.0
VA,WASHINGTON,2010,165.0,38800.0
VA,WASHINGTON,2011,210.0,39700.0
VA,WASHINGTON,2012,179.0,41800.0
VA,WAYNESBORO CITY,2006,109.0,16100.0
VA,WAYNESBORO CITY,2007,51.0,9100.0
VA,WAYNESBORO CITY,2008,98.0,17400.0
VA,WAYNESBORO CITY,2009,46.0,9400.0
VA,WAYNESBORO CITY,2010,66.0,15000.0
VA,WAYNESBORO CITY,2011,72.0,13200.0
VA,WAYNESBORO CITY,2012,53.0,8500.0
VA,WESTMORELAND,2009,1.0,100.0
VA,WESTMORELAND,2012,6.0,600.0
VA,WINCHESTER CITY,2006,65.0,12900.0
VA,WINCHESTER CITY,2007,71.0,15900.0
VA,WINCHESTER CITY,2008,80.0,14000.0
VA,WINCHESTER CITY,2009,102.0,25000.0
VA,WINCHESTER CITY,2010,79.0,16300.0
VA,WINCHESTER CITY,2011,84.0,11600.0
VA,WINCHESTER CITY,2012,64.0,10400.0
VA,WISE,2006,173.0,49730.0
VA,WISE,2007,161.0,37400.0
VA,WISE,2008,141.0,28900.0
VA,WISE,2009,198.0,39900.0
VA,WISE,2010,173.0,35700.0
VA,WISE,2011,152.0,40100.0
VA,WISE,2012,203.0,35800.0
VA,WYTHE,2006,8.0,3200.0
VA,WYTHE,2007,29.0,5300.0
VA,WYTHE,2008,34.0,6600.0
VA,WYTHE,2009,44.0,7200.0
VA,WYTHE,2010,15.0,5500.0
VA,WYTHE,2011,11.0,2700.0
VA,WYTHE,2012,41.0,8500.0
VA,YORK,2006,3.0,300.0
VA,YORK,2007,6.0,1400.0
VA,YORK,2008,13.0,1700.0
VA,YORK,2009,3.0,300.0
VA,YORK,2010,8.0,2000.0
VA,YORK,2011,26.0,3000.0
VA,YORK,2012,25.0,3300.0
VI,SAINT CROIX,2006,4.0,800.0
VI,SAINT CROIX,2008,1.0,100.0
VI,SAINT CROIX,2009,11.0,1900.0
VI,SAINT CROIX,2010,16.0,2000.0
VI,SAINT CROIX,2011,12.0,1200.0
VI,SAINT CROIX,2012,14.0,1800.0
VI,SAINT JOHN,2006,1.0,100.0
VI,SAINT JOHN,2007,2.0,600.0
VI,SAINT JOHN,2008,3.0,1500.0
VI,SAINT JOHN,2010,3.0,700.0
VI,SAINT JOHN,2011,1.0,500.0
VI,SAINT THOMAS,2006,6.0,2200.0
VI,SAINT THOMAS,2007,14.0,2600.0
VI,SAINT THOMAS,2008,6.0,1400.0
VI,SAINT THOMAS,2009,11.0,3100.0
VI,SAINT THOMAS,2010,14.0,3000.0
VI,SAINT THOMAS,2011,1.0,500.0
VI,SAINT THOMAS,2012,12.0,1200.0
VT,ADDISON,2006,30.0,3400.0
VT,ADDISON,2007,34.0,3800.0
VT,ADDISON,2008,44.0,6800.0
VT,ADDISON,2009,12.0,2400.0
VT,BENNINGTON,2006,18.0,2200.0
VT,BENNINGTON,2007,36.0,3600.0
VT,BENNINGTON,2008,49.0,4900.0
VT,BENNINGTON,2009,25.0,2500.0
VT,BENNINGTON,2010,33.0,4100.0
VT,BENNINGTON,2011,16.0,1600.0
VT,BENNINGTON,2012,42.0,5400.0
VT,CALEDONIA,2007,8.0,800.0
VT,CALEDONIA,2008,24.0,2400.0
VT,CALEDONIA,2009,15.0,1500.0
VT,CHITTENDEN,2006,101.0,18100.0
VT,CHITTENDEN,2007,199.0,24300.0
VT,CHITTENDEN,2008,454.0,49400.0
VT,CHITTENDEN,2009,86.0,8600.0
VT,CHITTENDEN,2010,22.0,3400.0
VT,CHITTENDEN,2011,45.0,5700.0
VT,CHITTENDEN,2012,59.0,7500.0
VT,FRANKLIN,2006,66.0,10600.0
VT,FRANKLIN,2007,151.0,19100.0
VT,FRANKLIN,2008,103.0,13100.0
VT,FRANKLIN,2009,54.0,7000.0
VT,LAMOILLE,2006,31.0,3100.0
VT,LAMOILLE,2007,46.0,6200.0
VT,LAMOILLE,2008,36.0,7600.0
VT,LAMOILLE,2009,21.0,2100.0
VT,ORANGE,2006,9.0,900.0
VT,ORANGE,2007,13.0,1300.0
VT,ORANGE,2008,32.0,3200.0
VT,ORANGE,2009,8.0,800.0
VT,ORANGE,2012,1.0,500.0
VT,ORLEANS,2006,12.0,2800.0
VT,ORLEANS,2007,10.0,1000.0
VT,ORLEANS,2008,12.0,1600.0
VT,ORLEANS,2009,7.0,1500.0
VT,RUTLAND,2006,68.0,8000.0
VT,RUTLAND,2007,67.0,7500.0
VT,RUTLAND,2008,70.0,8600.0
VT,RUTLAND,2009,38.0,3800.0
VT,RUTLAND,2010,39.0,3900.0
VT,RUTLAND,2011,37.0,3700.0
VT,RUTLAND,2012,52.0,5200.0
VT,WASHINGTON,2006,11.0,1100.0
VT,WASHINGTON,2007,53.0,6100.0
VT,WASHINGTON,2008,83.0,9100.0
VT,WASHINGTON,2009,9.0,2100.0
VT,WASHINGTON,2010,8.0,800.0
VT,WASHINGTON,2011,17.0,2900.0
VT,WASHINGTON,2012,19.0,2700.0
VT,WINDHAM,2007,1.0,100.0
VT,WINDHAM,2012,12.0,1200.0
VT,WINDSOR,2006,42.0,4600.0
VT,WINDSOR,2007,45.0,4900.0
VT,WINDSOR,2008,130.0,13000.0
VT,WINDSOR,2009,35.0,3500.0
VT,WINDSOR,2010,2.0,1000.0
VT,WINDSOR,2011,1.0,500.0
VT,WINDSOR,2012,4.0,400.0
WA,ASOTIN,2006,5.0,900.0
WA,ASOTIN,2009,5.0,500.0
WA,ASOTIN,2010,117.0,14100.0
WA,ASOTIN,2011,98.0,11800.0
WA,ASOTIN,2012,66.0,7000.0
WA,BENTON,2006,15.0,2700.0
WA,BENTON,2007,9.0,1300.0
WA,BENTON,2008,4.0,2000.0
WA,BENTON,2009,36.0,4000.0
WA,BENTON,2010,125.0,14900.0
WA,BENTON,2011,111.0,13500.0
WA,BENTON,2012,132.0,17600.0
WA,CHELAN,2006,2.0,600.0
WA,CHELAN,2008,2.0,600.0
WA,CHELAN,2009,4.0,400.0
WA,CHELAN,2010,24.0,3200.0
WA,CHELAN,2011,16.0,1600.0
WA,CHELAN,2012,10.0,1400.0
WA,CLALLAM,2006,15.0,1900.0
WA,CLALLAM,2007,4.0,1200.0
WA,CLALLAM,2008,38.0,5600.0
WA,CLALLAM,2009,14.0,4100.0
WA,CLALLAM,2010,50.0,8500.0
WA,CLALLAM,2011,5.0,500.0
WA,CLALLAM,2012,27.0,6500.0
WA,CLARK,2006,100.0,17200.0
WA,CLARK,2007,47.0,6300.0
WA,CLARK,2008,61.0,11700.0
WA,CLARK,2009,114.0,18200.0
WA,CLARK,2010,156.0,21200.0
WA,CLARK,2011,130.0,21000.0
WA,CLARK,2012,123.0,19900.0
WA,COWLITZ,2006,10.0,3000.0
WA,COWLITZ,2007,17.0,7300.0
WA,COWLITZ,2008,7.0,2700.0
WA,COWLITZ,2009,35.0,13100.0
WA,COWLITZ,2010,20.0,5600.0
WA,COWLITZ,2011,17.0,6100.0
WA,COWLITZ,2012,12.0,3600.0
WA,DOUGLAS,2010,4.0,1200.0
WA,DOUGLAS,2011,23.0,2300.0
WA,DOUGLAS,2012,21.0,3700.0
WA,GRANT,2006,6.0,600.0
WA,GRANT,2007,7.0,3500.0
WA,GRANT,2008,5.0,2500.0
WA,GRANT,2009,4.0,2000.0
WA,GRANT,2010,13.0,6200.0
WA,GRANT,2011,11.0,4700.0
WA,GRANT,2012,5.0,2500.0
WA,GRAYS HARBOR,2006,6.0,600.0
WA,GRAYS HARBOR,2008,4.0,1200.0
WA,GRAYS HARBOR,2009,1.0,500.0
WA,GRAYS HARBOR,2010,2.0,1000.0
WA,GRAYS HARBOR,2011,1.0,1000.0
WA,GRAYS HARBOR,2012,23.0,7100.0
WA,ISLAND,2006,1.0,100.0
WA,ISLAND,2007,12.0,2400.0
WA,ISLAND,2008,12.0,3600.0
WA,ISLAND,2009,19.0,4300.0
WA,ISLAND,2010,27.0,3100.0
WA,ISLAND,2011,19.0,2300.0
WA,ISLAND,2012,9.0,1700.0
WA,JEFFERSON,2006,14.0,1400.0
WA,JEFFERSON,2007,34.0,6200.0
WA,JEFFERSON,2008,8.0,1200.0
WA,JEFFERSON,2009,30.0,3400.0
WA,JEFFERSON,2010,15.0,2700.0
WA,JEFFERSON,2011,3.0,1500.0
WA,JEFFERSON,2012,7.0,1100.0
WA,KING,2006,240.0,44572.0
WA,KING,2007,271.0,49500.0
WA,KING,2008,395.0,52700.0
WA,KING,2009,468.0,50800.0
WA,KING,2010,613.0,67300.0
WA,KING,2011,731.0,79100.0
WA,KING,2012,866.0,96200.0
WA,KITSAP,2006,21.0,3700.0
WA,KITSAP,2007,9.0,3300.0
WA,KITSAP,2008,4.0,1200.0
WA,KITSAP,2009,38.0,3800.0
WA,KITSAP,2010,116.0,18400.0
WA,KITSAP,2011,158.0,19800.0
WA,KITSAP,2012,163.0,20300.0
WA,KITTITAS,2006,4.0,400.0
WA,KITTITAS,2009,1.0,100.0
WA,KITTITAS,2010,12.0,1200.0
WA,KITTITAS,2011,16.0,1600.0
WA,KITTITAS,2012,34.0,4200.0
WA,KLICKITAT,2006,1.0,500.0
WA,KLICKITAT,2009,1.0,100.0
WA,KLICKITAT,2010,1.0,100.0
WA,KLICKITAT,2012,1.0,500.0
WA,LEWIS,2006,2.0,1000.0
WA,LEWIS,2007,2.0,1000.0
WA,LEWIS,2008,3.0,700.0
WA,LEWIS,2009,7.0,1500.0
WA,LEWIS,2010,11.0,4300.0
WA,LEWIS,2011,3.0,1500.0
WA,LEWIS,2012,4.0,2000.0
WA,LINCOLN,2011,1.0,500.0
WA,MASON,2006,10.0,2600.0
WA,MASON,2007,13.0,3300.0
WA,MASON,2008,15.0,5100.0
WA,MASON,2011,4.0,660.0
WA,MASON,2012,12.0,2800.0
WA,OKANOGAN,2007,3.0,1500.0
WA,PACIFIC,2006,4.0,400.0
WA,PACIFIC,2011,17.0,4900.0
WA,PACIFIC,2012,33.0,10300.0
WA,PIERCE,2006,181.0,24100.0
WA,PIERCE,2007,48.0,6120.0
WA,PIERCE,2008,56.0,8400.0
WA,PIERCE,2009,116.0,18320.0
WA,PIERCE,2010,333.0,45700.0
WA,PIERCE,2011,254.0,36200.0
WA,PIERCE,2012,282.0,38200.0
WA,SAN JUAN,2006,3.0,300.0
WA,SAN JUAN,2007,1.0,100.0
WA,SAN JUAN,2009,8.0,2000.0
WA,SKAGIT,2006,39.0,6300.0
